Track ID,Track Name,Artist(s),Album,Release Date,Cover Image,Popularity,Genre
37btvVTYMKY5W4AwMszemQ,Manassin Muriyude - Duet Version,"['Deepak Dev', 'Naresh Iyer', 'Megha']",Tournament (Original Motion Picture Soundtrack),09-09-2010,https://i.scdn.co/image/ab67616d0000b2736448aebf14130e8ce574233d,48,mollywood
4oZT3we21L274iT2DafNcX,Vannaathi Puzhayude,"['Kaithapram', 'K. J. Yesudas']",Kaliyattam (Original Motion Picture Soundtrack),01-04-1997,https://i.scdn.co/image/ab67616d0000b27398244449d5080605e096ade5,47,mollywood
6Xqlp3LhbrqKdlo2qbPvnV,Velmuruka,['M. G. Sreekumar'],Naran (Original Motion Picture Soundtrack),01-07-2007,https://i.scdn.co/image/ab67616d0000b273cb2a53bcf80d3b2405337ac7,47,mollywood
4YfBvBiFwkzGPQromEAmJj,"Mini Maharani (From ""Premalu"")","['Vishnu Vijay', 'Suhail Koya', 'Kapil Kapilan', 'Vagu Mazan']",Premalu (Original Motion Picture Soundtrack),06-03-2024,https://i.scdn.co/image/ab67616d0000b273dca7452def61d95086bfad8f,49,mollywood
3BPswR0Sr8jPQ3eSDrJpJC,Aalilathaaliyumaai,"['Raveendran', 'P. Jayachandran']",Mizhirandilum (Original Motion Picture Soundtrack),25-05-2003,https://i.scdn.co/image/ab67616d0000b2731b0e0580016448381ab53bea,47,mollywood
3uo9pmjTpyY5MBQ3wSxXrC,Vaisakha Sandhye - Male Version,['K. J. Yesudas'],Nadodikkattu (Original Motion Picture Soundtrack),10-04-1987,https://i.scdn.co/image/ab67616d0000b273cf43dee60314fa74e1df0ef6,48,mollywood
270SLm7mRAXWSP8PT88LSf,Enthinu Veroru,"['Raveendran', 'K. J. Yesudas', 'K. S. Chithra']",Mazhayethum Munpe (Original Motion Picture Soundtrack),27-06-2003,https://i.scdn.co/image/ab67616d0000b2734368cac5ee6ce6d7e2748e7f,47,mollywood
4wYVpWDebfFBRZbHzmAtQk,Vathikkalu Vellaripravu,"['M. Jayachandran', 'Arjun Krishna', 'Nithya Mammen', 'Zia Ul Haq', 'B.K. Harinarayanan']",Sufiyum Sujatayum (Original Motion Picture Soundtrack),26-06-2020,https://i.scdn.co/image/ab67616d0000b2730baef8a2cb5d5a93e74a58d0,48,mollywood
40topc4gVKbVx8vCpywjlS,"Idukki - From ""Maheshinte Prathikaaram""","['Bijibal', 'Rafeeq Ahammed']",Maheshinte Prathikaaram,01-02-2016,https://i.scdn.co/image/ab67616d0000b2732e6ec1aa81a1c339893d29dd,48,mollywood
21Y8bVXxE48ikWOvcUV8lo,Thattathin Marayathe,"['Shaan Rahman', 'Sachin Warrier']",Thattathin Marayathu (Original Motion Picture Soundtrack),17-12-2012,https://i.scdn.co/image/ab67616d0000b2731b0ffd383046f660428af18f,48,mollywood
64phFC1SwfzpSV8Hmk5XIn,Kuttanadan,"['Mohan Sithara', 'Madhu Balakrishnan', 'Kalabhavan Mani']",Kaazcha (Original Motion Picture Soundtrack),15-03-2004,https://i.scdn.co/image/ab67616d0000b273775e6de88c4de25f23e02cc3,47,mollywood
4whhVDddcbYwu11fAfq2i6,Vanil Chandrika,"['Arvind Venugopal', 'Zia Ul Haq', 'Sooraj S. Kurup', 'Shabareesh Varma']",LUCA,10-06-2019,https://i.scdn.co/image/ab67616d0000b27349e5bc5b44797975ad35fcd2,47,mollywood
1iPizWb11D9nlI0Dtygwxi,"Azhalinte Aazhangalil (From ""Ayalum Njanum Thammil"")","['Nikhil mathew', 'Ouseppachan', 'Vayalar Sarathchandra Varma']","Azhalinte Aazhangalil (From ""Ayalum Njanum Thammil"")",02-10-2012,https://i.scdn.co/image/ab67616d0000b273bed2e30ca415527f71161794,47,mollywood
4BnwmUfcnypLs5EGGCljIR,"Raftaara - From ""Lucifer""","['Deepak Dev', 'Jyotsna']","Raftaara (From ""Lucifer"")",12-04-2019,https://i.scdn.co/image/ab67616d0000b2738ac2c6f8946641f6f925bf52,47,mollywood
2w7BuhvFWXeTAat7DtOCVh,"Ormakal - From ""Parava""'",['Dulquer Salmaan'],"Ormakal (From ""Parava""')",21-08-2017,https://i.scdn.co/image/ab67616d0000b27308ef8c2cba99f6c49890afa0,48,mollywood
3KpBJtSOZdWTNk48O2b4m9,Bhaga Bhaga,"['Jakes Bejoy', 'Sanapati Bharadwaj Patrudu']",Saripodhaa Sanivaaram (Original Motion Picture Soundtrack),28-08-2024,https://i.scdn.co/image/ab67616d0000b2739a13d0415605843a5e4a32ff,47,mollywood
0aa5EUQYo0kNX6gjOEqzcK,Maaleyam Maarodalinju,"['Sharreth', 'K. S. Chithra']",Thacholi Varghese Chekavar (Original Motion Picture Soundtrack),18-06-1995,https://i.scdn.co/image/ab67616d0000b27368068d916fc0717dedae56ba,47,mollywood
30Zp34oQmhFwvRTaREltEU,Kilukil Pambaram,"['S. P. Venkatesh', 'M. G. Sreekumar']",Kilukkam (Original Motion Picture Soundtrack),01-04-1991,https://i.scdn.co/image/ab67616d0000b273969862741495f0c2ae433299,47,mollywood
4r25jJbIeF3pED2ilzAmOV,Haalaake Marunne,"['Vishnu Vijay', 'Pushpavathy', 'Ahi Ajayan', 'Mu.Ri']",Sulaikha Manzil (Original Motion Picture Soundtrack),09-05-2023,https://i.scdn.co/image/ab67616d0000b2739afc9ad98a1906c5eb625d5d,47,mollywood
0MAn1o87fD5bESnMaisIXx,Mazhavillin,"['Alex Paul', 'Afsal', 'Manjari', 'Sangeeta Prabhu']",Hallo (Original Motion Picture Soundtrack),06-02-2007,https://i.scdn.co/image/ab67616d0000b2733b51cb7692e97497509a397b,47,mollywood
1jbKiQctbG9KbvyQstjwKG,"Ariyathe Ariyathe (From ""Ariyathe Ariyathe Duet"")","['P. Jayachandran', 'K. S. Chithra']",Latest Hits of P. Jayachandran,09-05-2015,https://i.scdn.co/image/ab67616d0000b273b5dafe1c123b8f12f078fb29,47,mollywood
6LjksxN7fb9GdBEplzbtZF,Vagai Karai Katre,"['T.Rajendran', 'K. J. Yesudas']",Uyirullavarai Usha (Original Motion Picture Soundtrack),01-01-1983,https://i.scdn.co/image/ab67616d0000b27316b02770ce2ac359cf0bffe8,47,mollywood
5y3BFVnC2N2gdDYE6kcpVb,Ajitha Hare,['Gowry Lekshmi'],Rathnamala,02-04-2021,https://i.scdn.co/image/ab67616d0000b27302df57b65a2b6315275c8aa5,47,mollywood
5FpJgT0bSwAejAyAPjtGG7,Neeyoru Puzhayayi,['P. Jayachandran'],Thilakkam (Original Motion Picture Soundtrack),09-06-2014,https://i.scdn.co/image/ab67616d0000b273b086a4268480cf233221e69a,47,mollywood
4qpmRJ6PZ7CQZtcq7aoymu,"Uyarum (From ""June"")","['Ifthi', 'Gowry Lekshmi', 'Anu Elizabeth Jose']","Uyarum (From ""June"")",19-01-2019,https://i.scdn.co/image/ab67616d0000b273498961b17db541f3a9a3d047,47,mollywood
0mACPQLsRcerwDxM3jE6pK,Kaattaadi Thanalum,"['Alex Paul', 'Vidhu Prathap', 'Cicily', 'Reju Joseph', 'Ramesh Babu']",Classmates (Original Motion Picture Soundtrack),08-04-2006,https://i.scdn.co/image/ab67616d0000b273e05717013f4cae17776b55e0,47,mollywood
6IGNcIPsXg6qSo1QyQdXiX,"Pachai Kiligal (From ""Indian"")",['K. J. Yesudas'],A.R. Rahman Favourite Songs Collection,14-11-1994,https://i.scdn.co/image/ab67616d0000b273edaf2a74103bae67918ac37c,46,mollywood
6yJag4NsTO2ZEWAWi1HsBT,Neelakasham,['Rex Vijayan'],Neelakasham Pachakadal Chuvanna Bhoomi,2013,https://i.scdn.co/image/ab67616d0000b2731a77909ef0077b22c3b15b8d,48,mollywood
30qEefXrjKLyI821rv3IpQ,Ee Angaadi Kavalayil,['Shaan Rahman'],Goodalochana (Original Motion Picture Soundtrack),27-10-2017,https://i.scdn.co/image/ab67616d0000b273ed403dfbb15ffd34f56fa328,47,mollywood
1SDnKt58WFNecMKgROBV5p,Etho Nidrathan - Male Version,"['Raveendran', 'K. J. Yesudas']",Ayaal Katha Ezhuthukayanu (Original Motion Picture Soundtrack),22-05-2003,https://i.scdn.co/image/ab67616d0000b2733dd0cb2953c29d63e46aa81c,46,mollywood
1GfiVjQ9ujvBONcChqFI2c,"K For Kurukku (From ""Guruvayoorambala Nadayil"")","['Ankit Menon', 'Dabzee', 'Rish NK']","K For Kurukku (From ""Guruvayoorambala Nadayil"")",28-05-2024,https://i.scdn.co/image/ab67616d0000b273dc0c28251ea2e776d10fba59,46,mollywood
52xVu8tqxFnV2uIbcO67JQ,"Illathe Kallyaanathinu - Version, 1","['Berny-Ignatius', 'M. G. Sreekumar', 'Sujatha']",Vettom (Original Motion Picture Soundtrack),2004,https://i.scdn.co/image/ab67616d0000b273947884e3fc9fee766703cbb3,46,mollywood
3HQ7JLh8d8YUG9uuZkffPe,Priyanumaathram Njaan,"['M. Jayachandran', 'Vijay Yesudas', 'Shweta Mohan']",Robinhood (Original Motion Picture Soundtrack),08-06-2009,https://i.scdn.co/image/ab67616d0000b2732f96ec1c1ab2af79e96dbb1d,47,mollywood
51XnpSotOzwctSt4yOYAZ7,"Ethra Naal - From ""Sulaikha Manzil""","['Vishnu Vijay', 'Saleem Kodathoor', 'Mu.Ri']","Ethra Naal (From ""Sulaikha Manzil"")",28-04-2023,https://i.scdn.co/image/ab67616d0000b2734c24bdd709bddb27f514b921,46,mollywood
6kmll1rtA5R6T4t4cJiAZG,Velmuruka,['M. G. Sreekumar'],Evergreen M G Sreekumar,03-09-2018,https://i.scdn.co/image/ab67616d0000b2736775f54835e92c2da5e3982b,47,mollywood
79LQ36w0w8jY6mD8P6LdQx,Senthazhampoovil,['K. J. Yesudas'],Mullum Malarum,15-08-1978,https://i.scdn.co/image/ab67616d0000b273d96639f5f889914896e76517,46,mollywood
7gSpeXRof85cZ7kNFois3b,Thanga Magan Indru Singanadai,"['K. J. Yesudas', 'K. S. Chithra', 'Deva', 'Vairamuthu']",Baasha (Original Motion Picture Soundtrack),12-01-1995,https://i.scdn.co/image/ab67616d0000b273f0b1df8073aecb98ca9bff2f,46,mollywood
2KznzDFHXua8aCMcKLRi9d,"Madhu Pakaroo - From ""Varshangalkku Shesham""","['Amrit Ramnath', 'Vineeth Sreenivasan', 'Devu Khan Manganiyar']","Madhu Pakaroo (From ""Varshangalkku Shesham"")",01-03-2024,https://i.scdn.co/image/ab67616d0000b273fee800f1b130cf99f1d0304c,47,mollywood
5T0SsZ4ZUKIerEkIys5IvV,Sneham Cherum Neram,"['Rinu Razak', 'Hesham Abdul Wahab']",Ohm Shanthi Oshaana (Original Motion Picture Soundtrack),27-01-2014,https://i.scdn.co/image/ab67616d0000b27370fff9e83c9ac021091c6ab0,47,mollywood
3DNbokFtu5yrutxUQ2YpnI,"Sa Ri Ma Pa (From ""Saripodhaa Sanivaaram"")","['Jakes Bejoy', 'Karthik']","Sa Ri Ma Pa (From ""Saripodhaa Sanivaaram"")",24-08-2024,https://i.scdn.co/image/ab67616d0000b27356b87e696f78bf2aea9a2702,46,mollywood
3Jpyy01ayteDcaRVS2YzAM,"Thennal Nilavinte - From ""Oru Muthassi Gadha""","['Shaan Rahman', 'Vineeth Sreenivasan', 'Aparna Balamurali', 'B.K. Harinarayanan']",Oru Muthassi Gadha,06-09-2016,https://i.scdn.co/image/ab67616d0000b273db386bc0ec399da2588361ad,47,mollywood
5sC8JC6dHcEifGMB8xPbbO,Kamini,['K. S. Harisankar'],Anugraheethan Antony,22-12-2019,https://i.scdn.co/image/ab67616d0000b273f0c9bb92b611e8dff517d0f2,46,mollywood
5EbJjO0X1Xw620AXZMyyNZ,The Last Dance,"['Sushin Shyam', 'Hanumankind', 'Vinayak Sasikumar']",Aavesham (Original Motion Picture Soundtrack),19-04-2024,https://i.scdn.co/image/ab67616d0000b2731d93bb16bf3025587d001f45,50,mollywood
2hK55ZOC5m8aA5phhUNxki,"Mehrubha - Version, 02","['M. Jayachandran', 'Afsal', 'Jyotsna']",Perumazhakaalam (Original Motion Picture Soundtrack),21-04-2004,https://i.scdn.co/image/ab67616d0000b27304c16fc1f8e459d9554b4a1a,45,mollywood
0oAuhAjuk2qpa4KpYgPyzh,"Podimeesha - From ""PA VA",['P. Jayachandran'],"Hits of P. Jayachandran, Vol. 1",14-09-2018,https://i.scdn.co/image/ab67616d0000b27364c316622674d9fcdb17d669,47,mollywood
2e5vDkwMkOHjiKVZU6DofI,Jillam Jillala,"['Anwar Sadath', 'Afsal', 'Rimi Tomy']",Honey Bee 2,15-03-2017,https://i.scdn.co/image/ab67616d0000b273affddc2eb5340de1420358e5,46,mollywood
4pbhORinWqdVcLOwQC7LMM,Ennum Ninne,"['Ouseppachan', 'K. J. Yesudas', 'Sujatha']",Aniyathipravu (Original Motion Picture Soundtrack),15-06-2003,https://i.scdn.co/image/ab67616d0000b273dff5445971a6196263e03d20,45,mollywood
16mWk3ZSOyzdOqTs9XQO57,Kunu Kune,"['K. J. Yesudas', 'Sujatha']",Yodha (Original Motion Picture Soundtrack),05-01-1992,https://i.scdn.co/image/ab67616d0000b27370c01bd4fd9e423e55b9549e,46,mollywood
0Kw9oXMBFMj9hjj54JqwPm,Innalekalil,"['Shaan Rahman', 'Niranj Suresh']",Godha (Original Motion Picture Soundtrack),02-04-2017,https://i.scdn.co/image/ab67616d0000b273d458384ced76999f0f6bfb94,46,mollywood
2MmX4paWwo0iTCfqfv75lj,"Arikathayaaro - Version, 1","['Ouseppachan', 'Ranjith Govind']",Bodyguard (Original Motion Picture Soundtrack),2009,https://i.scdn.co/image/ab67616d0000b2739451e80ff0ec76b0b0e5f982,46,mollywood
5dqcl7jGMRkHsPMgCGG0fW,En Kanavil - The Love Story,"['Sankar Sharma', 'Arun Alat', 'Sony Mohan']",4 Years (Original Motion Picture Soundtrack),16-11-2022,https://i.scdn.co/image/ab67616d0000b273a8f523db42f1bad2749cbf77,46,mollywood
48Vv4jxkXzJRZ9DNgPV7xv,"Welcome To Hyderabad (From ""Premalu"")","['Vishnu Vijay', 'Suhail Koya', 'Kapil Kapilan', 'Shakthisree Gopalan']","Welcome To Hyderabad (From ""Premalu"")",13-02-2024,https://i.scdn.co/image/ab67616d0000b2739eb76cfe7104422d09961260,46,mollywood
3YuakwCoroK3FQtEqpXKu9,Machane Machu,"['Vinod Varma', 'Sri Charan', 'Deepak Dev']",Honey Bee,29-05-2013,https://i.scdn.co/image/ab67616d0000b2730e5adab52f9675bb477bcc2e,46,mollywood
5t827RiIkACZPzMFxB26Hr,K For Krishna,"['Ankit Menon', 'Aju Varghese']",Guruvayoorambala Nadayil,30-05-2024,https://i.scdn.co/image/ab67616d0000b2732cee1d1566b86a1dd25c8357,45,mollywood
1SH16L7jBwGX7pR7oLlSs8,Ormakal,['Dulquer Salmaan'],Parava (Original Motion Picture Soundtrack),29-09-2017,https://i.scdn.co/image/ab67616d0000b2735d14e857caf68271fbf5d3e0,45,mollywood
3LrmIs9uiNaEMMNJRnba5P,Thathaka Theithare,"['Hesham Abdul Wahab', 'Prithviraj Sukumaran']",Hridayam (Side A) [Original Motion Picture Soundtrack],14-01-2022,https://i.scdn.co/image/ab67616d0000b27337bdb4ab21bb5795c22453b8,46,mollywood
7IMBP1tIJaKP3YGLvI3IML,Oru Vaakku Mindaathe,"['Ouseppachan', 'Vineeth Sreenivasan']",July 4 (Original Motion Picture Soundtrack),14-03-2007,https://i.scdn.co/image/ab67616d0000b2739a83d8f7a83671355f89f409,46,mollywood
5PUFcaoScKoQ1sYLRxd30T,Kandu Njaan Mizhikalil,"['Raveendran', 'M. G. Sreekumar']",Abhimanyu (Original Motion Picture Soundtrack),1991,https://i.scdn.co/image/ab67616d0000b273a46427cca6b4bf14103bc691,46,mollywood
5uneHUz4xjlNkDyUXRRdRs,Karuthappenne,"['Berny-Ignatius', 'M. G. Sreekumar', 'K. S. Chithra']",Thenmaavin Kombathu (Original Motion Picture Soundtrack),12-03-1994,https://i.scdn.co/image/ab67616d0000b273a7e4dcbf42737d750ce3e3d9,46,mollywood
3VtHCw9TqHK2kT1n6ggVgl,Thiru Thiru Thiruvananthapurathu,"['Jakes Bejoy', 'Akhil J. Chand', 'Subhash Babu B', 'Anugrah Digosh']","Thiru Thiru Thiruvananthapurathu (From ""Kaapa"")",19-12-2022,https://i.scdn.co/image/ab67616d0000b2732ecc37f3c8241e9bf2df8cca,45,mollywood
7BBctr3wr5etJFt7oq1l1c,"Qalbee (From ""Qalb"")","['Vineeth Sreenivasan', 'Vimal Nazar', 'Suhail Koya']","Qalbee (From ""Qalb"")",22-11-2023,https://i.scdn.co/image/ab67616d0000b2730cd5de6b9e8d2d788097f02d,45,mollywood
14QF7RSSJHY3dT29ZDkJqE,"Kuzhaloothum Poomthennale - From ""Bhramaram""","['G Venugopal', 'Sujatha']",Ardra Gayakan Venugopal,14-09-2018,https://i.scdn.co/image/ab67616d0000b273a01049b141a530afb1fbae4f,46,mollywood
62vyw7YNCMMd9SdlrmQxUw,Kannaadi Vaathil,"['Rahul Raj', 'Haricharan']",London Bridge (Original Motion Picture Soundtrack),14-01-2014,https://i.scdn.co/image/ab67616d0000b2739a6cd5dc57531521cd84e077,46,mollywood
2QaMlUZEsqvJReR71cIPoS,"Premikkumbol - From ""Salt & Pepper""","['P. Jayachandran', 'Neha S. Nair']","Hits of P. Jayachandran, Vol. 2",27-10-2018,https://i.scdn.co/image/ab67616d0000b2736ee9cf6da7ff736a4190ae14,46,mollywood
6dn5llzkFUe8c1sHNVZVo3,"Azhalinte Azhangalil (From ""Ayalum Njanum Thammil"") - Male Vocals",['Nikhil mathew'],Birthday Special Hits of Prithviraj,29-09-2015,https://i.scdn.co/image/ab67616d0000b273683befb9e5936f235f1e00cf,45,mollywood
5cB41N7VPCK4lN6NoHmWeG,Silayil Ninnum,"['Deepak Dev', 'Sujatha']",Chronic Bachelor (Original Motion Picture Soundtrack),17-05-2003,https://i.scdn.co/image/ab67616d0000b27352d4f1a9858c205922cf551a,45,mollywood
3JKUAwsgSGmUhz7IQg1zfc,Manasse Manasse,"['Hesham Abdul Wahab', 'Vineeth Sreenivasan']",Hridayam (Side A) [Original Motion Picture Soundtrack],14-01-2022,https://i.scdn.co/image/ab67616d0000b27337bdb4ab21bb5795c22453b8,46,mollywood
2zGB8Tm5jmT6iA4rPZ9ALB,Penne En Penne,"['Deepak Dev', 'Afsal', 'Pop Shalini']",Udayananu Tharam (Original Motion Picture Soundtrack),05-02-2005,https://i.scdn.co/image/ab67616d0000b27340d1aaae390c7f333d3780bc,45,mollywood
6cCgxEli8VGiYisqT4nBzb,Pakalin Vaathil,['Sreenath Bhasi'],Parava (Original Motion Picture Soundtrack),29-09-2017,https://i.scdn.co/image/ab67616d0000b2735d14e857caf68271fbf5d3e0,46,mollywood
04t4ATZpFZJP0ftxP92yc1,Dorothy,"['Fejo', 'Farzi']",Dorothy,28-07-2021,https://i.scdn.co/image/ab67616d0000b2732f44e689a850059909eb282f,45,mollywood
5dW4zCv6YjtnbUtL3ZNLVE,"Thakilu Pukilu (From ""Ravanaprabhu"")","['M. G. Sreekumar', 'Prabhakaran', 'Mohanlal', 'Sujatha', 'Radhika Thilak']",Mohanlal - M. G. Sreekumar Hits,11-05-2015,https://i.scdn.co/image/ab67616d0000b2732eb939f7051d77e57a8493a0,45,mollywood
7F88g1i8e8eTqNfBFya1Hk,"Into the Roots - Nenjakame - From ""Ambili""","['Vishnu Vijay', 'Shankar Mahadevan', 'Vinayak Sasikumar']","Into the Roots - Nenjakame (From ""Ambili"")",22-08-2019,https://i.scdn.co/image/ab67616d0000b2735e9609bea15cb6c2039fcf12,46,mollywood
5r5fNlTAhviFBaBgzPIZgD,Melemanathu,['Jyotsna'],Chembakame,08-09-2006,https://i.scdn.co/image/ab67616d0000b273784d2ee1690670cc1af38ce0,45,mollywood
4jzNxmqGIr2ykCacSRXyWI,"Mele Mele Maanam - Version, 1","['Jerry Amaldev', 'K. J. Yesudas']",No.1 Snehatheeram Bangalore North (Original Motion Picture Soundtrack),1990,https://i.scdn.co/image/ab67616d0000b2734d018b671161841aae67822e,45,mollywood
1sxYfxeR2oeBndHdPQlpWB,Neela Maalaakhe,"['Jakes Bejoy', 'Keshav Vinod']",Porinju Mariyam Jose (Original Motion Picture Soundtrack),02-08-2019,https://i.scdn.co/image/ab67616d0000b273788dcd7033c4cc811a60fc2b,46,mollywood
0m2i2vgSyWMuENZ0LWCOHb,Pathinezhinte Poonkaralil - Duet Version,"['Mohan Sithara', 'Shreya Ghoshal', 'Kabeer']",Vellaripravinte Changathi (Original Motion Picture Soundtrack),13-12-2011,https://i.scdn.co/image/ab67616d0000b273d7404574d60983b5f3882dbf,45,mollywood
2GASGADKAAdifnbKM2p1AH,"Thaa Thinnam - From ""Theevandi""","['Job Kurian', 'Kailas']","Thaa Thinnam (From ""Theevandi"")",26-03-2018,https://i.scdn.co/image/ab67616d0000b273396b3dec77d1978468603668,46,mollywood
0yuL3o7tLAMWtzdCe1UNz2,Manassil Mithunamazha - Duet Version,"['Raveendran', 'M. G. Sreekumar', 'Radhika Thilak']",Nandanam (Original Motion Picture Soundtrack),11-05-2003,https://i.scdn.co/image/ab67616d0000b273d17bbce1bf82fc23d176bb0a,45,mollywood
3poagKLLaqUlMYgleNE9UM,Janah Meri janah,"['Vineeth Sreenivasan', 'Hesham Abdul Wahab']",Cappuccino,12-07-2017,https://i.scdn.co/image/ab67616d0000b27324fa4c531e30149235a61335,45,mollywood
4QkiJx8pMTSVvdEfwrdspk,Pon Thaarame,"['Shaan Rahman', 'Vineeth Sreenivasan', 'Vinayak Sasikumar']",Helen,01-11-2019,https://i.scdn.co/image/ab67616d0000b273df287a15af764c2e7425a3f3,45,mollywood
2vac8W1WKva3H6AJ3V8VtT,Not A Teaser (Theme),"['Jakes Bejoy', 'Sanapati Bharadwaj Patrudu']",Saripodhaa Sanivaaram (Original Motion Picture Soundtrack),28-08-2024,https://i.scdn.co/image/ab67616d0000b2739a13d0415605843a5e4a32ff,45,mollywood
1HWStNLwCzmSfQ7MbcVzte,Meena Venalil,"['S. P. Venkatesh', 'M. G. Sreekumar', 'K. S. Chithra']",Kilukkam (Original Motion Picture Soundtrack),01-04-1991,https://i.scdn.co/image/ab67616d0000b273969862741495f0c2ae433299,45,mollywood
1J3twcdCruJqB86PgaVc8s,Naadan Vibe,"['Ribin Richard', 'ThirumaLi']",Naadan Vibe,11-06-2020,https://i.scdn.co/image/ab67616d0000b273a564ef681ae709d7111a173b,46,mollywood
2f8Sd1CcLakvAP6k5JgyCw,Kalli Poonkuyile,"['Berny-Ignatius', 'M. G. Sreekumar']",Thenmaavin Kombathu (Original Motion Picture Soundtrack),12-03-1994,https://i.scdn.co/image/ab67616d0000b273a7e4dcbf42737d750ce3e3d9,45,mollywood
1361TTSxNzfEiz6cb7N0PI,Mazhakondu Mathram - Male Version,"['Shahabaz Aman', 'Vijay Yesudas']",Spirit (Original Motion Picture Soundtrack),18-12-2012,https://i.scdn.co/image/ab67616d0000b273a9d4e7d9153ea7cdedf42cf9,45,mollywood
5psOP9iLminHjiIlCj1IZ4,"Vala Kilukkana Kunjole (From ""Kanmashi"")","['Kalabhavan Mani', 'S. Ramesan Nair', 'M. Jayachandran']","Vala Kilukkana Kunjole (From ""Kanmashi"")",01-09-2022,https://i.scdn.co/image/ab67616d0000b27324100cdc4758fb68de74f2c4,45,mollywood
7nFTssflHSAokL2ZWXWAzr,"Minni Minni (From ""June"")","['Ifthi', 'Amritha Suressh', 'Vinayak Sasikumar']","Minni Minni (From ""June"")",25-12-2018,https://i.scdn.co/image/ab67616d0000b273327694a22ef20f74401b273f,45,mollywood
7mqVlAqdk16J7JACoUeAN3,Maasi Masam Alana Ponnu,"['K. J. Yesudas', 'Swarnalatha']",Dharma Durai (Original Motion Picture Soundtrack),1991,https://i.scdn.co/image/ab67616d0000b2733c88cfc458f69d919a9c0ba3,45,mollywood
0ejiNgWCGEl8FCKOffThrh,Madhumasam,"['M. G. Sreekumar', 'K. S. Chithra']",Megasandesam,31-12-2001,https://i.scdn.co/image/ab67616d0000b27317f92963fde102eb27b842f7,44,mollywood
1qtVJIaFWa5XfjCZAuzuXJ,Malayali Da,['ThirumaLi'],Malayali Da,25-06-2019,https://i.scdn.co/image/ab67616d0000b2730c15bc8a71b08c5fcdfcd7bd,45,mollywood
3lPAd1qSduO9f6dp65Ywhz,Thalatherichavar,"['Sushin Shyam', 'Zia Ul Haq', 'MC Couper']","Thalatherichavar (From ""Romancham"")",26-01-2023,https://i.scdn.co/image/ab67616d0000b273672ac8ee128e0bf4e2fd8c78,44,mollywood
2u3FMxaDvAg3v4SM7ErXrS,Kolakuzhal Vili Ketto,"['M. Jayachandran', 'Vijay Yesudas', 'Shweta Mohan']",Nivedyam (Original Motion Picture Soundtrack),2007,https://i.scdn.co/image/ab67616d0000b27343b657076475c330fc35b4ce,45,mollywood
4gVzRVdfAlluNTVRL6Ihsq,Harichandana Malarile,"['M. G. Radhakrishnan', 'M. G. Sreekumar']",Kannezhuthi Pottum Thottu (Original Motion Picture Soundtrack),17-03-2003,https://i.scdn.co/image/ab67616d0000b273394ec6aebbf76a4feeb6e4aa,44,mollywood
6ZU12X2BLPDsXzDveGIvAW,Parayathe Vannen,"['Deepak Dev', 'M. G. Sreekumar', 'Vineeth Sreenivasan']",Bro Daddy (Original Motion Picture Soundtrack),02-02-2022,https://i.scdn.co/image/ab67616d0000b273fbfa8281abe6e3a226a64f7c,45,mollywood
2VESycTMYSJ4xM19Oz2sul,Kaanana Kuyil,"['M. G. Sreekumar', 'Radhika Thilak']",Mr. Brahmachari (Original Motion Picture Soundtrack),01-07-2007,https://i.scdn.co/image/ab67616d0000b273d6da45d3bdd0e4201a5ec173,45,mollywood
7mr7zwtCdMfA5G6n8eWQ0b,Koottil Ninnum,['K. J. Yesudas'],Thalavattam (Original Motion Picture Soundtrack),10-12-1986,https://i.scdn.co/image/ab67616d0000b27306b8dbc7a334e4b448766794,45,mollywood
3uYDyDAh8UKAy5WiVT0mw8,Niranaazhiponnil,"['Mohan Sithara', 'M. G. Sreekumar']",Valyettan (Original Motion Picture Soundtrack),28-05-2003,https://i.scdn.co/image/ab67616d0000b273b8bc2929a120a256284d94ba,44,mollywood
1vwQHS6qIin8VZ4TCB7Wxv,"Raavu Mayave - From ""Vettah""","['Shaan Rahman', 'Rinu Razak', 'Manu Manjith']",Vettah,02-02-2016,https://i.scdn.co/image/ab67616d0000b273ead73dda33878dcc8036d122,45,mollywood
4h7lUril7641acZGK6Cjta,Ezhutha Kadha,['Sushin Shyam'],Kumbalangi Nights (Original Motion Picture Soundtrack),28-01-2019,https://i.scdn.co/image/ab67616d0000b273c2c6258f39708c584c511895,44,mollywood
6GWU92QOjtkXCa5ZwUTYYb,Cherukadhapole,['Rex Vijayan'],Sudani from Nigeria (Original Motion Picture Soundtrack),06-04-2018,https://i.scdn.co/image/ab67616d0000b273c5807c1418eeebb0ddcbd184,45,mollywood
0fzxi6MuyBVE1zkwviAYBW,"Not A Teaser (Theme) [From ""Saripodhaa Sanivaaram""]","['Jakes Bejoy', 'Sanapati Bharadwaj Patrudu']","Not A Teaser (Theme) [From ""Saripodhaa Sanivaaram""]",22-07-2024,https://i.scdn.co/image/ab67616d0000b273fe19ad5b4b6594b4a98fda94,44,mollywood
0JmLDpgt1SjtVCZpKjNEAR,Ramayanakkaatte,"['Raveendran', 'K. S. Chithra']",Abhimanyu (Original Motion Picture Soundtrack),1991,https://i.scdn.co/image/ab67616d0000b273a46427cca6b4bf14103bc691,45,mollywood
